x,y,z
-0.5643003362198341,666.2471157147689,178.52037661533709
15.741765724908182,663.6583583091987,177.82672115911444
33.19635801846072,663.782935951023,177.86010163763623
50.8754785191415,661.2846552691044,177.1906893464499
1683.733151187707,9718.752111244916,2604.1317796463436
2195.161179365978,9651.493080459086,2586.1097766635808
2461.6848673689883,9660.214861881357,2588.446770952239
2731.1518734996175,9666.014407957635,2590.0007546398447
2992.7440321510785,9623.990407932768,2578.740457770456
2449.1526577958152,1857.6557464423136,497.7573570742523
2119.581896201454,1288.6669947419452,345.297280553746
2143.5441645590336,896.2555432294882,240.15094902025854
2141.809778505467,833.2373546057668,223.2652762700602
2133.922729788293,768.7337745846565,205.9815940944874
2126.071605588129,708.3737600166991,189.80817693587244
0.0,0.0,0.0
3819.478069047056,205.76981804783242,74.8940888797834
3838.727741644057,117.10352783270929,42.62219845866994
3848.403261096855,25.641558016006833,9.332763878036426
2293.646945588704,-324.51919567308397,-118.11532767301192
2144.1941337259204,-409.3604750419028,-148.99502800032525
2149.378353696672,-464.55702489949726,-169.08492918267999
2158.820383288865,-520.5092340796552,-189.44986786569365
2172.9396467347165,-579.4825077045482,-210.9143840823908
2225.9649678442343,-829.227605238562,-301.81416573868137
2226.818983610803,-890.9194352073421,-324.268155544729
2224.6278169754287,-952.6803990888553,-346.74730803718984
2193.496723508005,-1672.8632594921773,-608.8724324526905
1636.1371578118662,-1700.987758544718,-619.1089129614634
1633.936150324723,-1784.8676357492318,-649.6386915178106
1631.2898015260985,-1878.2792699246988,-683.6377458918441
1243.1495272977718,-1596.8442818141812,-581.2037873385532
1201.3656788294186,-1628.2714219016505,-592.6423308785061
1154.7056541027562,-1653.0373555872363,-601.65639356387
1110.1200010060643,-1680.6208996363323,-611.6959825533116
769.9859040344039,-1317.1535307931235,-479.40467916732877
746.6375866764015,-1356.801139178049,-493.8352284792847
721.9452967841613,-1395.766935346547,-508.01761843910197
771.2245602209347,-3081.5169256151094,-1121.580437311399
408.6206338160247,-3634.23617593643,-1322.7537923342898
307.48706126142497,-3620.871370776147,-1317.8894010691793
207.0015100630424,-3598.938167326763,-1309.9063678714988
110.33716449935,-3585.7778921532613,-1305.1164194335915
11.467409579254092,-3592.193803497248,-1307.4516201884937
-84.22526240359443,-3582.408711446703,-1303.8901379425406
-181.42490297515448,-3569.582196951428,-1299.2216684568764
-277.6087824764845,-3576.3655969328843,-1301.6906241372485
-375.1181793819936,-3568.971699271047,-1298.999465473129
-469.17006687307963,-3550.612831247483,-1292.3173839777303
-563.9963401761114,-3539.5970494117996,-1288.3079672823712
-722.5038148354552,-2951.7910830335713,-1074.364091996616
-802.6942884631535,-2939.7464671719254,-1069.9802103398063
-885.5920802418611,-2932.328963482073,-1067.2804597841402
-1254.6367062197135,-3507.676420166215,-1276.6898083779313
-1356.5010302686294,-3493.2979988622396,-1271.456491007545
-1462.7853531467424,-3495.1348260272744,-1272.1250414211092
-1569.3529161323445,-3490.0638629674,-1270.2793618082515
-1676.209601550549,-3476.3678781884105,-1265.2944310197365
-1783.2670157229488,-3466.8817640729776,-1261.8417678428664
-1879.307755371401,-3426.5498649606766,-1247.1621570745615
-1985.8019132685035,-3407.9567257315125,-1240.3948078335784
-1083.940332881793,-1180.806546874154,-429.77843548885124
-1137.4765464775996,-1176.7432562158626,-428.2995186360613
-1189.934077168977,-1169.3340880415126,-425.6028019599254
-1240.9841052052955,-1159.8005617079784,-422.13288214692597
-1297.6129004482714,-1155.2323684267544,-420.47019576818553
-1360.2509395382574,-1149.650703282047,-418.4386357978709
-1419.4005779607014,-1142.9527206218677,-416.0007694799345
-1482.034602711373,-1134.0536643338787,-412.761777878047
-1548.0327328360327,-1125.0611554167829,-409.48877230085077
-1621.5584880308409,-1117.2718564500794,-406.6536993311702
-1698.7588414039576,-1111.9202398908144,-404.7058701983916
-2102.8660603690605,-1236.270762365686,-449.9657589946953
-2095.426035497566,-1162.7578861582056,-423.2092602198763
-2129.4154457819227,-1115.5991294141797,-406.0448764800504
-2740.5937085384276,-1039.6782150619754,-378.4119234975742
-2818.903114069496,-842.3489949469548,-306.5899610247432
-728.6115957348403,-70.82934335801104,-25.77977269493656
-722.7959842304826,-53.081947613259665,-19.3202489081044
-724.7449996910356,-35.877901406028855,-13.058488179732032
-3960.135936689023,646.7540619607296,235.39922744446469
-3954.1561318793006,743.3114362847474,270.5432375973068
-324.87400151733937,127.33054550424907,46.34452847642487
-318.3937637164355,134.87445119905905,49.09028559944699
-313.9266208207317,138.93181962481356,50.56704693587315
-307.96879969964164,145.0766978831836,52.80359971510939
-301.2193901862697,152.6875928667911,55.573738945268474
-295.14460793946427,160.0245020446556,58.244155497525675
-289.9808464705117,165.45441836843514,60.220483413937586
