x,y,z
-2402.412,881.857,-680.182
-2461.718,862.821,-665.091
-171.968,-57.577,45.615
-170.129,-56.962,45.127
-167.01,-58.654,46.437
-165.185,-58.013,45.931
-163.868,-60.278,47.695
-162.962,-59.945,47.432
-162.962,-59.945,47.432
-159.808,-61.489,48.626
-156.217,-60.107,47.534
-144.628,-60.672,47.932
-144.628,-60.672,47.932
-145.51,-61.042,48.225
-145.004,-63.418,50.079
-145.877,-63.8,50.381
-145.877,-63.8,50.381
-145.301,-66.193,52.249
-146.166,-66.587,52.559
-147.031,-66.981,52.87
-142.952,-67.778,53.478
-132.109,-65.143,51.38
-130.414,-64.308,50.721
-127.29,-65.236,51.435
-126.453,-64.806,51.096
-124.166,-66.098,52.096
-123.338,-65.657,51.749
-120.224,-66.442,52.351
-119.406,-65.99,51.995
-116.306,-66.698,52.537
-115.499,-66.235,52.172
-114.691,-65.772,51.807
-112.416,-66.867,52.655
-111.618,-66.393,52.281
-109.339,-67.436,53.087
-108.553,-66.95,52.705
-106.274,-67.94,53.47
-106.274,-67.94,53.47
-105.498,-67.444,53.08
-103.984,-68.887,54.202
-103.219,-68.381,53.804
-100.178,-68.759,54.088
-98.672,-67.725,53.274
-95.671,-68.019,53.494
-93.445,-66.438,52.25
-90.497,-66.64,52.397
-89.767,-66.103,51.974
-87.567,-66.783,52.497
-86.85,-66.235,52.068
-84.661,-66.865,52.552
-83.956,-66.308,52.113
-81.778,-66.888,52.559
-81.085,-66.321,52.114
-78.92,-66.852,52.521
-78.92,-66.852,52.521
-78.24,-66.276,52.068
-76.089,-66.759,52.437
-76.089,-66.759,52.437
-73.942,-67.203,52.776
-73.288,-66.609,52.309
-73.288,-66.609,52.309
-71.157,-67.005,52.611
-71.157,-67.005,52.611
-69.032,-67.364,52.883
-69.032,-67.364,52.883
-66.913,-67.685,53.127
-66.299,-67.064,52.639
-64.201,-67.339,52.847
-63.601,-66.709,52.352
-63.601,-66.709,52.352
-61.525,-66.939,52.524
-61.525,-66.939,52.524
-59.459,-67.132,52.667
-58.887,-66.487,52.161
-57.404,-67.289,52.783
-56.847,-66.636,52.27
-56.847,-66.636,52.27
-54.817,-66.749,52.351
-54.817,-66.749,52.351
-53.328,-67.495,52.929
-52.8,-66.827,52.405
-51.31,-67.546,52.96
-51.31,-67.546,52.96
-51.31,-67.546,52.96
-49.306,-67.561,52.966
-48.808,-66.879,52.43
-47.317,-67.543,52.944
-46.835,-66.853,52.404
628.489,-1160.588,904.454
649.167,-1143.175,890.773
645.897,-1137.416,886.286
647.532,-1140.296,888.53
674.361,-1134.118,883.604
675.21,-1135.547,884.717
676.059,-1136.975,885.83
701.992,-1128.965,879.477
701.111,-1127.549,878.374
701.111,-1127.549,878.374
725.949,-1117.779,870.65
725.949,-1117.779,870.65
727.773,-1120.588,872.837
