x,y,z
1355.986,-1803.796,-1724.303
1352.166,-1798.715,-1719.447
1302.99,-1807.441,-1728.517
1302.99,-1807.441,-1728.517
1301.142,-1804.877,-1726.066
1252.004,-1812.893,-1734.451
959.095,-1388.764,-1328.674
923.685,-1397.766,-1337.831
1143.763,-1811.104,-1734.14
1140.443,-1805.847,-1729.106
660.058,-1095.206,-1049.078
634.257,-1104.486,-1058.379
632.724,-1101.818,-1055.822
629.66,-1096.483,-1050.709
601.594,-1101.361,-1055.788
605.263,-1108.077,-1062.225
585.394,-1128.85,-1082.548
894.152,-1820.079,-1746.076
894.152,-1820.079,-1746.076
894.152,-1820.079,-1746.076
850.0,-1830.739,-1756.948
846.188,-1822.53,-1749.071
846.188,-1822.53,-1749.071
800.772,-1829.835,-1756.721
799.568,-1827.084,-1754.078
799.568,-1827.084,-1754.078
754.107,-1833.789,-1761.149
752.97,-1831.023,-1758.493
754.107,-1833.789,-1761.149
707.482,-1837.128,-1764.984
705.34,-1831.569,-1759.644
657.899,-1831.479,-1760.178
657.899,-1831.479,-1760.178
659.905,-1837.063,-1765.544
614.404,-1841.974,-1770.882
613.469,-1839.17,-1768.187
612.534,-1836.366,-1765.491
567.985,-1843.486,-1772.95
567.117,-1840.671,-1770.244
567.117,-1840.671,-1770.244
521.664,-1844.395,-1774.435
520.866,-1841.57,-1771.718
521.664,-1844.395,-1774.435
476.189,-1847.537,-1778.065
475.459,-1844.703,-1775.338
319.226,-1371.233,-1320.12
318.233,-1366.97,-1316.015
285.366,-1371.965,-1321.27
340.298,-1856.343,-1788.348
