x,y,z
-3588.522,207.296,103.676
-3600.498,207.988,104.022
-3660.373,211.447,105.752
-3719.841,161.063,70.797
-3731.828,161.582,71.025
-3731.828,161.582,71.025
-3730.29,107.634,34.279
-3714.297,107.172,34.133
-3718.296,107.287,34.169
-3723.612,53.71,-2.396
-3719.612,53.652,-2.393
-3699.614,53.363,-2.381
-3667.577,0.0,-55.694
-3655.579,0.0,-55.512
-3679.576,0.0,-55.876
-3671.763,-41.193,-6.66
-3631.766,-40.744,-6.588
-3626.845,-81.387,41.929
-3618.847,-81.207,41.836
-3630.843,-81.477,41.975
-3664.784,-123.395,91.421
-3684.766,-124.068,91.92
-3664.784,-123.395,91.421
-3661.619,-164.468,140.424
-3733.494,-167.696,143.181
-3769.431,-169.311,144.558
-3757.049,-211.093,194.547
-3773.002,-211.99,195.373
-3780.979,-212.438,195.787
-3775.403,-254.783,246.343
-3771.42,-254.514,246.082
-3767.438,-254.245,245.822
-3760.726,-296.424,296.196
-3760.726,-296.424,296.196
-3772.704,-340.301,348.311
-3768.737,-339.943,347.945
-3705.263,-334.218,342.085
-3660.758,-372.05,387.853
-3660.758,-372.05,387.853
-3656.8,-371.648,387.434
-3646.895,-412.543,436.327
-3646.895,-412.543,436.327
-3658.735,-413.883,437.743
-3663.424,-456.747,488.762
-3659.488,-456.257,488.237
-3655.554,-455.766,487.712
-3647.286,-497.152,537.165
-3655.129,-498.221,538.32
-3641.788,-539.053,587.19
-3829.347,-566.815,617.431
-3818.043,-610.199,669.312
-3833.611,-612.687,672.041
-3853.071,-615.797,675.453
-3828.796,-657.477,725.499
-3817.17,-655.481,723.296
-3778.417,-648.826,715.953
-3772.565,-693.114,768.828
-3834.284,-704.453,781.405
-3834.543,-750.98,836.857
-3673.331,-719.407,801.673
-3592.725,-703.621,784.082
-3501.257,-728.583,815.224
-3436.348,-715.076,800.11
-3356.359,-739.983,831.011
-3307.001,-729.101,818.79
-3238.658,-714.033,801.869
-3159.047,-736.045,829.314
-3125.079,-728.131,820.397
-3072.239,-715.82,806.526
-2989.2,-734.37,829.896
-2932.942,-720.549,814.278
-2887.935,-709.492,801.782
-2831.56,-732.009,829.477
-2783.125,-719.488,815.288
-2715.634,-737.397,837.659
-2674.937,-726.346,825.105
-2630.54,-714.291,811.411
-2570.879,-732.047,833.479
-2530.479,-720.543,820.382
-2497.426,-711.131,809.666
-2452.733,-731.292,834.374
-2412.643,-719.339,820.737
-2376.199,-708.473,808.339
-2335.392,-728.118,832.374
-2310.086,-720.229,823.354
-2251.215,-733.051,839.531
-2226.122,-724.88,830.173
-2193.859,-714.374,818.141
-2139.042,-726.663,833.621
-2114.169,-718.214,823.928
-2092.85,-710.971,815.62
-2045.487,-724.227,832.138
-2024.363,-716.748,823.544
-2003.239,-709.269,814.951
-1963.161,-723.779,832.854
-1942.24,-716.065,823.978
-1898.73,-728.332,839.26
-1881.469,-721.711,831.63
-1867.66,-716.414,825.526
-1827.804,-728.939,841.059
-1803.889,-719.401,830.055
-1793.64,-715.314,825.339
-1754.031,-726.781,839.608
-1730.373,-716.979,828.284
-1720.234,-712.778,823.43
-1687.601,-726.073,839.774
-1669.221,-718.166,830.627
-1652.512,-710.977,822.312
-1618.429,-722.628,836.718
-1603.566,-715.992,829.033
-1572.787,-728.439,844.336
-1559.734,-722.394,837.33
-1545.05,-715.593,829.447
-1514.422,-727.258,843.815
-1503.144,-721.842,837.531
-1488.644,-714.879,829.452
-1456.589,-724.995,841.996
-1447.048,-720.246,836.481
-1434.326,-713.914,829.127
-1402.465,-723.281,840.774
-1394.622,-719.235,836.072
